fail_log_id,student_id,full_name,biometric_id,date,time,device_id,device_name,subject_code,fail_reason,match_score,attempt_no
FAIL0002002,UGF23AI199,Yash Ghosh,BIO0199,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,38.5,2
FAIL0002003,UGF23AI204,Priti Ram Dubey,BIO0204,2024-08-21,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,18.26,1
FAIL0002004,UGF23AI205,Firoz Unde,BIO0205,2024-08-21,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,12.5,1
FAIL0002005,UGF23AI205,Firoz Unde,BIO0205,2024-08-21,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,31.48,2
FAIL0002006,UGF23AI208,Akash Rao Rao,BIO0208,2024-08-21,11:11:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,4.64,1
FAIL0002007,UGF23AI208,Akash Rao Rao,BIO0208,2024-08-21,11:11:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,3.07,2
FAIL0002008,UGF23AI212,Vikas Prasad Nair,BIO0212,2024-08-21,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,37.76,1
FAIL0002009,UGF23AI222,Mahesh Wagh,BIO0222,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,20.87,1
FAIL0002010,UGF23AI249,Arjun Ingle,BIO0249,2024-08-21,11:22:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,31.52,1
FAIL0002011,UGF23AI253,Yamini Rao Pillai,BIO0253,2024-08-21,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,9.51,1
FAIL0002012,UGF23AI258,Deepika Kumar,BIO0258,2024-08-21,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,19.97,1
FAIL0002013,UGF23AI270,Sakshi Ingle,BIO0270,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,8.16,1
FAIL0002014,UGF23AI279,Ila Devi Dange,BIO0279,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,22.72,1
FAIL0002015,UGF23AI287,Indira Bhatia,BIO0287,2024-08-21,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,24.69,1
FAIL0002016,UGF23AI288,Babita Lal Kulkarni,BIO0288,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,10.47,1
FAIL0002017,UGF23AI288,Babita Lal Kulkarni,BIO0288,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,27.06,2
FAIL0002018,UGF23AI310,Nikhil Lokhande,BIO0310,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,34.47,1
FAIL0002019,UGF23AI310,Nikhil Lokhande,BIO0310,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,17.43,2
FAIL0002020,UGF23AI312,Girish Ambhore,BIO0312,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,26.73,1
FAIL0002021,UGF23AI312,Girish Ambhore,BIO0312,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,4.15,2
FAIL0002022,UGF23AI336,Ritika Lal Ahuja,BIO0336,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,8.38,1
FAIL0002023,UGF23AI340,Neha Kaur,BIO0340,2024-08-21,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,23.96,1
FAIL0002024,UGF23AI358,Harsha Rao Gaikwad,BIO0358,2024-08-21,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,35.19,1
FAIL0002025,UGF23AI372,Bhushan Raj Kadam,BIO0372,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,4.07,1
FAIL0002026,UGF23AI378,Zara Nambiar,BIO0378,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,14.69,1
FAIL0002027,UGF23AI378,Zara Nambiar,BIO0378,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,18.55,2
FAIL0002028,UGF23AI382,Geeta Raj Joshi,BIO0382,2024-08-21,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,9.75,1
FAIL0002029,UGF23AI390,Urmila Pillai,BIO0390,2024-08-21,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,36.36,1
FAIL0002030,UGF23AI399,Hitesh Sai Takle,BIO0399,2024-08-21,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,21.46,1
FAIL0002031,UGF23AI103,Suresh Londhe,BIO0103,2024-08-22,14:11:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,3.69,1
FAIL0002032,UGF23AI103,Suresh Londhe,BIO0103,2024-08-22,14:11:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,9.13,2
FAIL0002033,UGF23AI107,Mohit Nath Gangurde,BIO0107,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,16.32,1
FAIL0002034,UGF23AI114,Onkar Prasad Mishra,BIO0114,2024-08-22,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,37.24,1
FAIL0002035,UGF23AI124,Priya Das Shah,BIO0124,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,25.25,1
FAIL0002036,UGF23AI124,Priya Das Shah,BIO0124,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,26.85,2
FAIL0002037,UGF23AI125,Hina Das Thakur,BIO0125,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,16.51,1
FAIL0002038,UGF23AI136,Jagdish Naik,BIO0136,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,31.82,1
FAIL0002039,UGF23AI136,Jagdish Naik,BIO0136,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,10.62,2
FAIL0002040,UGF23AI137,Sarita Prakash Bhatia,BIO0137,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,26.02,1
FAIL0002041,UGF23AI143,Siddharth Vaghmare,BIO0143,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,19.31,1
FAIL0002042,UGF23AI143,Siddharth Vaghmare,BIO0143,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,28.96,2
FAIL0002043,UGF23AI146,Yogesh Rao Gangurde,BIO0146,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,22.63,1
FAIL0002044,UGF23AI155,Tushar Chand Dange,BIO0155,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,5.03,1
FAIL0002045,UGF23AI156,Pallavi Rao Dalvi,BIO0156,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,32.98,1
FAIL0002046,UGF23AI158,Jagdish Raj Jain,BIO0158,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,15.24,1
FAIL0002047,UGF23AI174,Hemant Lal Fulzele,BIO0174,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,7.74,1
FAIL0002048,UGF23AI177,Meera Lal Waghmare,BIO0177,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,35.63,1
FAIL0002049,UGF23AI188,Bhavna Das Bhosale,BIO0188,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,30.0,1
FAIL0002050,UGF23AI188,Bhavna Das Bhosale,BIO0188,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,28.7,2
FAIL0002051,UGF23AI206,Iqbal Ingle,BIO0206,2024-08-22,14:18:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,25.96,1
FAIL0002052,UGF23AI225,Farhan Bala Pawar,BIO0225,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,24.91,1
FAIL0002053,UGF23AI231,Vidya Das Kumar,BIO0231,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,15.52,1
FAIL0002054,UGF23AI239,Firoz Reddy,BIO0239,2024-08-22,14:13:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,20.98,1
FAIL0002055,UGF23AI244,Vidya Shankar Gite,BIO0244,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,6.19,1
FAIL0002056,UGF23AI262,Gaurav Hivrale,BIO0262,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,10.51,1
FAIL0002057,UGF23AI277,Ekta Chatterjee,BIO0277,2024-08-22,14:23:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,28.92,1
FAIL0002058,UGF23AI277,Ekta Chatterjee,BIO0277,2024-08-22,14:23:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,32.29,2
FAIL0002059,UGF23AI284,Soham Nath Kale,BIO0284,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,18.52,1
FAIL0002060,UGF23AI287,Indira Bhatia,BIO0287,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,5.11,1
FAIL0002061,UGF23AI287,Indira Bhatia,BIO0287,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,32.9,2
FAIL0002062,UGF23AI288,Babita Lal Kulkarni,BIO0288,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,35.06,1
FAIL0002063,UGF23AI288,Babita Lal Kulkarni,BIO0288,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,16.98,2
FAIL0002064,UGF23AI296,Manish Das Upadhyay,BIO0296,2024-08-22,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,28.48,1
FAIL0002065,UGF23AI299,Bhavna Raj Bhosale,BIO0299,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,35.48,1
FAIL0002066,UGF23AI303,Nikhil Rao Agarwal,BIO0303,2024-08-22,14:22:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,19.16,1
FAIL0002067,UGF23AI303,Nikhil Rao Agarwal,BIO0303,2024-08-22,14:22:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,30.97,2
FAIL0002068,UGF23AI319,Anika Rao Bhange,BIO0319,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,17.16,1
FAIL0002069,UGF23AI319,Anika Rao Bhange,BIO0319,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,5.34,2
FAIL0002070,UGF23AI335,Gunjan Ram Nambiar,BIO0335,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,31.47,1
FAIL0002071,UGF23AI335,Gunjan Ram Nambiar,BIO0335,2024-08-22,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,26.63,2
FAIL0002072,UGF23AI340,Neha Kaur,BIO0340,2024-08-22,14:09:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,37.1,1
FAIL0002073,UGF23AI344,Faisal Shankar Gaikwad,BIO0344,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,4.93,1
FAIL0002074,UGF23AI344,Faisal Shankar Gaikwad,BIO0344,2024-08-22,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,9.79,2
FAIL0002075,UGF23AI351,Gunjan Lal Gaikwad,BIO0351,2024-08-22,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,3.89,1
FAIL0002076,UGF23AI357,Anjali Ram Gangurde,BIO0357,2024-08-22,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,18.91,1
FAIL0002077,UGF23AI394,Om Nath Londhe,BIO0394,2024-08-22,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,5.47,1
FAIL0002078,UGF23AI396,Wasim Prakash Ingle,BIO0396,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,3.49,1
FAIL0002079,UGF23AI396,Wasim Prakash Ingle,BIO0396,2024-08-22,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,39.56,2
FAIL0002080,UGF23AI105,Vikas Raj Mukherjee,BIO0105,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,3.59,1
FAIL0002081,UGF23AI114,Onkar Prasad Mishra,BIO0114,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,29.79,1
FAIL0002082,UGF23AI117,Bhushan Raj Chatterjee,BIO0117,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,9.06,1
FAIL0002083,UGF23AI118,Gunjan Pandey,BIO0118,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,13.75,1
FAIL0002084,UGF23AI124,Priya Das Shah,BIO0124,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,24.69,1
FAIL0002085,UGF23AI124,Priya Das Shah,BIO0124,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,20.81,2
FAIL0002086,UGF23AI126,Rajesh Shankar Chavan,BIO0126,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,11.01,1
FAIL0002087,UGF23AI126,Rajesh Shankar Chavan,BIO0126,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,17.5,2
FAIL0002088,UGF23AI127,Indira Sai Hegde,BIO0127,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,15.03,1
FAIL0002089,UGF23AI135,Dev Sai Dalvi,BIO0135,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,15.65,1
FAIL0002090,UGF23AI146,Yogesh Rao Gangurde,BIO0146,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,29.62,1
FAIL0002091,UGF23AI149,Om Raj Reddy,BIO0149,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,18.69,1
FAIL0002092,UGF23AI149,Om Raj Reddy,BIO0149,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,39.38,2
FAIL0002093,UGF23AI155,Tushar Chand Dange,BIO0155,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,11.77,1
FAIL0002094,UGF23AI155,Tushar Chand Dange,BIO0155,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,21.49,2
FAIL0002095,UGF23AI164,Vanshika Waghmare,BIO0164,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,37.19,1
FAIL0002096,UGF23AI174,Hemant Lal Fulzele,BIO0174,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,37.94,1
FAIL0002097,UGF23AI175,Vidya Rao Waghmare,BIO0175,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,7.82,1
FAIL0002098,UGF23AI179,Onkar Kumar Mishra,BIO0179,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,38.31,1
FAIL0002099,UGF23AI184,Sneha Lal,BIO0184,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,4.57,1
FAIL0002100,UGF23AI185,Zara Kumar Deshpande,BIO0185,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,0.25,1
FAIL0002101,UGF23AI187,Jayesh Junghare,BIO0187,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,36.15,1
FAIL0002102,UGF23AI200,Om Bhatia,BIO0200,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,4.78,1
FAIL0002103,UGF23AI201,Chetan Ingole,BIO0201,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,22.33,1
FAIL0002104,UGF23AI203,Ravi Hegde,BIO0203,2024-08-23,15:28:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,20.12,1
FAIL0002105,UGF23AI203,Ravi Hegde,BIO0203,2024-08-23,15:28:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,8.14,2
FAIL0002106,UGF23AI207,Sarita Devi Unde,BIO0207,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,28.77,1
FAIL0002107,UGF23AI207,Sarita Devi Unde,BIO0207,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,28.78,2
FAIL0002108,UGF23AI232,Gajanan Raj Tiwari,BIO0232,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,5.63,1
FAIL0002109,UGF23AI237,Onkar Raj Pillai,BIO0237,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,8.1,1
FAIL0002110,UGF23AI237,Onkar Raj Pillai,BIO0237,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,24.24,2
FAIL0002111,UGF23AI248,Ritika Das Kale,BIO0248,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,29.61,1
FAIL0002112,UGF23AI260,Seema Sai Chopra,BIO0260,2024-08-23,15:27:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,20.64,1
FAIL0002113,UGF23AI260,Seema Sai Chopra,BIO0260,2024-08-23,15:27:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,4.2,2
FAIL0002114,UGF23AI263,Vidya Chand Waghmare,BIO0263,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,4.12,1
FAIL0002115,UGF23AI277,Ekta Chatterjee,BIO0277,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,16.11,1
FAIL0002116,UGF23AI285,Ila Raj Ingole,BIO0285,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,15.77,1
FAIL0002117,UGF23AI285,Ila Raj Ingole,BIO0285,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,30.27,2
FAIL0002118,UGF23AI289,Hemant Chand More,BIO0289,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,13.86,1
FAIL0002119,UGF23AI296,Manish Das Upadhyay,BIO0296,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,37.16,1
FAIL0002120,UGF23AI299,Bhavna Raj Bhosale,BIO0299,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,22.32,1
FAIL0002121,UGF23AI310,Nikhil Lokhande,BIO0310,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,3.96,1
FAIL0002122,UGF23AI315,Om Chand Upadhyay,BIO0315,2024-08-23,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,33.97,1
FAIL0002123,UGF23AI319,Anika Rao Bhange,BIO0319,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,7.34,1
FAIL0002124,UGF23AI320,Rekha Kumar Fernandes,BIO0320,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,4.35,1
FAIL0002125,UGF23AI330,Omkar Chand Lal,BIO0330,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,21.19,1
FAIL0002126,UGF23AI330,Omkar Chand Lal,BIO0330,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,32.37,2
FAIL0002127,UGF23AI339,Sumit Jadhav,BIO0339,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,21.15,1
FAIL0002128,UGF23AI343,Wasim Das Mishra,BIO0343,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,20.92,1
FAIL0002129,UGF23AI344,Faisal Shankar Gaikwad,BIO0344,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,0.08,1
FAIL0002130,UGF23AI369,Manish Sai Junghare,BIO0369,2024-08-23,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,25.25,1
FAIL0002131,UGF23AI379,Chetan Salve,BIO0379,2024-08-23,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,9.43,1
FAIL0002132,UGF23AI385,Om Gupta,BIO0385,2024-08-23,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,1.8,1
FAIL0002133,UGF23AI101,Jatin Kumar Ambhore,BIO0101,2024-08-26,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,36.09,1
FAIL0002134,UGF23AI101,Jatin Kumar Ambhore,BIO0101,2024-08-26,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,18.1,2
FAIL0002135,UGF23AI105,Vikas Raj Mukherjee,BIO0105,2024-08-26,09:15:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,24.74,1
FAIL0002136,UGF23AI105,Vikas Raj Mukherjee,BIO0105,2024-08-26,09:15:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,35.24,2
FAIL0002137,UGF23AI110,Farhan Nair,BIO0110,2024-08-26,09:13:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,25.69,1
FAIL0002138,UGF23AI110,Farhan Nair,BIO0110,2024-08-26,09:13:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,36.89,2
FAIL0002139,UGF23AI113,Farhan Dange,BIO0113,2024-08-26,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,5.46,1
FAIL0002140,UGF23AI118,Gunjan Pandey,BIO0118,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,35.01,1
FAIL0002141,UGF23AI130,Lalit Shankar Salve,BIO0130,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,28.42,1
FAIL0002142,UGF23AI130,Lalit Shankar Salve,BIO0130,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,34.58,2
FAIL0002143,UGF23AI148,Chandra Kulkarni,BIO0148,2024-08-26,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,38.43,1
FAIL0002144,UGF23AI157,Harsha Ram Reddy,BIO0157,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,18.35,1
FAIL0002145,UGF23AI157,Harsha Ram Reddy,BIO0157,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,39.23,2
FAIL0002146,UGF23AI161,Madhuri Narwade,BIO0161,2024-08-26,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,37.32,1
FAIL0002147,UGF23AI194,Omkar Kumar,BIO0194,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,29.46,1
FAIL0002148,UGF23AI194,Omkar Kumar,BIO0194,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,24.73,2
FAIL0002149,UGF23AI198,Chandra Devi Banerjee,BIO0198,2024-08-26,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,20.81,1
FAIL0002150,UGF23AI204,Priti Ram Dubey,BIO0204,2024-08-26,09:22:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,7.74,1
FAIL0002151,UGF23AI206,Iqbal Ingle,BIO0206,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,7.52,1
FAIL0002152,UGF23AI214,Dev Das Londhe,BIO0214,2024-08-26,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,33.66,1
FAIL0002153,UGF23AI216,Soham Iyer,BIO0216,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,39.91,1
FAIL0002154,UGF23AI243,Vidya Nair,BIO0243,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,4.21,1
FAIL0002155,UGF23AI243,Vidya Nair,BIO0243,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,27.57,2
FAIL0002156,UGF23AI249,Arjun Ingle,BIO0249,2024-08-26,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,35.52,1
FAIL0002157,UGF23AI251,Jayesh Pawar,BIO0251,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,4.01,1
FAIL0002158,UGF23AI252,Yamini Das Ahuja,BIO0252,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,10.51,1
FAIL0002159,UGF23AI252,Yamini Das Ahuja,BIO0252,2024-08-26,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,1.09,2
FAIL0002160,UGF23AI258,Deepika Kumar,BIO0258,2024-08-26,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,25.54,1
FAIL0002161,UGF23AI259,Deepika Kharat,BIO0259,2024-08-26,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,4.58,1
