gate_log_id,full_name,student_id,roll_number,class_section,biometric_id,finger_used,match_score,scan_quality,date,entry_time,exit_time,duration_hrs,device_id,device_name,reader_location
GATE0001248,Hina Nath Tiwari,UGF23AI246,C49,CSE-AIML-C,BIO0246,Right Middle,99.81,Good,2024-07-05,08:30:46,16:56:29,8.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001249,Zara Prasad Chopra,UGF23AI247,A50,CSE-AIML-A,BIO0247,Right Index,78.04,Good,2024-07-05,08:48:35,16:22:39,7.57,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001250,Ritika Das Kale,UGF23AI248,B50,CSE-AIML-B,BIO0248,Right Thumb,87.17,Excellent,2024-07-05,08:00:21,16:33:15,8.55,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001251,Arjun Ingle,UGF23AI249,C50,CSE-AIML-C,BIO0249,Right Thumb,97.38,Excellent,2024-07-05,08:24:37,16:23:09,7.98,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001252,Kedar Chatterjee,UGF23AI250,A51,CSE-AIML-A,BIO0250,Right Index,82.25,Good,2024-07-05,08:25:55,16:41:07,8.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001253,Jayesh Pawar,UGF23AI251,B51,CSE-AIML-B,BIO0251,Right Little,90.14,Good,2024-07-05,08:47:54,16:57:00,8.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001254,Yamini Das Ahuja,UGF23AI252,C51,CSE-AIML-C,BIO0252,Right Thumb,81.28,Good,2024-07-05,08:57:23,16:56:28,7.98,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001255,Yamini Rao Pillai,UGF23AI253,A52,CSE-AIML-A,BIO0253,Right Middle,90.71,Excellent,2024-07-05,08:48:57,16:30:29,7.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001256,Priya Ram Ahuja,UGF23AI254,B52,CSE-AIML-B,BIO0254,Right Ring,98.09,Excellent,2024-07-05,08:00:44,16:33:12,8.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001257,Amrita Rao Banerjee,UGF23AI255,C52,CSE-AIML-C,BIO0255,Right Ring,78.82,Good,2024-07-05,08:26:25,16:41:17,8.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001258,Ravi Lal Verma,UGF23AI256,A53,CSE-AIML-A,BIO0256,Right Ring,97.2,Excellent,2024-07-05,08:21:45,16:01:23,7.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001259,Vidya Ram Reddy,UGF23AI257,B53,CSE-AIML-B,BIO0257,Right Ring,76.28,Good,2024-07-05,08:19:43,16:19:18,7.99,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001260,Deepika Kumar,UGF23AI258,C53,CSE-AIML-C,BIO0258,Right Thumb,76.85,Excellent,2024-07-05,08:50:08,16:11:05,7.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001261,Deepika Kharat,UGF23AI259,A54,CSE-AIML-A,BIO0259,Right Thumb,92.19,Good,2024-07-05,08:22:54,16:49:45,8.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001262,Seema Sai Chopra,UGF23AI260,B54,CSE-AIML-B,BIO0260,Right Index,96.39,Excellent,2024-07-05,08:21:35,16:05:24,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001263,Girish Bhange,UGF23AI261,C54,CSE-AIML-C,BIO0261,Right Thumb,78.75,Excellent,2024-07-05,08:42:29,16:09:36,7.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001264,Gaurav Hivrale,UGF23AI262,A55,CSE-AIML-A,BIO0262,Right Thumb,79.06,Excellent,2024-07-05,08:07:21,16:18:30,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001265,Vidya Chand Waghmare,UGF23AI263,B55,CSE-AIML-B,BIO0263,Right Middle,79.76,Good,2024-07-05,08:52:17,16:45:11,7.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001266,Esha Das Bhange,UGF23AI264,C55,CSE-AIML-C,BIO0264,Right Ring,85.64,Good,2024-07-05,08:09:02,16:12:09,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001267,Divya Ram Junghare,UGF23AI265,A56,CSE-AIML-A,BIO0265,Right Thumb,99.14,Good,2024-07-05,08:15:54,16:12:27,7.94,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001268,Geeta Prakash Nair,UGF23AI266,B56,CSE-AIML-B,BIO0266,Right Thumb,95.36,Average,2024-07-05,08:55:01,16:39:49,7.75,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001269,Jiya Devi Hatwar,UGF23AI267,C56,CSE-AIML-C,BIO0267,Right Thumb,76.67,Poor,2024-07-05,08:45:31,16:52:11,8.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001270,Aditya Pillai,UGF23AI268,A57,CSE-AIML-A,BIO0268,Right Ring,92.95,Good,2024-07-05,08:23:29,16:49:50,8.44,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001271,Nikhil Prakash Bhatia,UGF23AI269,B57,CSE-AIML-B,BIO0269,Right Ring,75.88,Good,2024-07-05,08:51:23,16:05:54,7.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001272,Sakshi Ingle,UGF23AI270,C57,CSE-AIML-C,BIO0270,Right Index,95.06,Good,2024-07-05,08:24:16,16:55:59,8.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001273,Kiran Tiwari,UGF23AI271,A58,CSE-AIML-A,BIO0271,Right Ring,85.83,Good,2024-07-05,08:54:10,16:08:23,7.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001274,Sneha Prakash Londhe,UGF23AI272,B58,CSE-AIML-B,BIO0272,Right Little,75.34,Average,2024-07-05,08:08:14,16:44:08,8.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001275,Dev Sai Pawar,UGF23AI273,C58,CSE-AIML-C,BIO0273,Right Middle,89.49,Average,2024-07-05,08:22:53,16:25:47,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001276,Mithun Sai Waghmare,UGF23AI274,A59,CSE-AIML-A,BIO0274,Right Little,94.15,Good,2024-07-05,08:31:20,16:46:27,8.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001277,Vishal Sai Shah,UGF23AI275,B59,CSE-AIML-B,BIO0275,Right Little,86.1,Average,2024-07-05,08:29:59,16:10:22,7.67,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001278,Anika Shah,UGF23AI276,C59,CSE-AIML-C,BIO0276,Right Index,76.75,Excellent,2024-07-05,08:18:14,16:42:12,8.4,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001279,Ekta Chatterjee,UGF23AI277,A60,CSE-AIML-A,BIO0277,Right Thumb,92.16,Average,2024-07-05,08:07:31,16:58:28,8.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001280,Disha Sai Lokhande,UGF23AI278,B60,CSE-AIML-B,BIO0278,Right Index,84.16,Average,2024-07-05,08:04:28,16:14:24,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001281,Ila Devi Dange,UGF23AI279,C60,CSE-AIML-C,BIO0279,Right Middle,97.28,Average,2024-07-05,08:43:19,16:02:05,7.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001282,Kalpesh Prakash Hande,UGF23AI280,A61,CSE-AIML-A,BIO0280,Right Little,75.75,Good,2024-07-05,08:21:56,16:40:59,8.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001283,Rohit Bala Mehta,UGF23AI281,B61,CSE-AIML-B,BIO0281,Right Little,87.99,Excellent,2024-07-05,08:27:52,16:34:45,8.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001284,Onkar Nath Ambhore,UGF23AI282,C61,CSE-AIML-C,BIO0282,Right Index,92.48,Good,2024-07-05,08:14:19,16:12:05,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001285,Disha Pawar,UGF23AI283,A62,CSE-AIML-A,BIO0283,Right Ring,87.7,Excellent,2024-07-05,08:18:35,16:20:11,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001286,Soham Nath Kale,UGF23AI284,B62,CSE-AIML-B,BIO0284,Right Little,93.27,Poor,2024-07-05,08:01:40,16:35:19,8.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001287,Ila Raj Ingole,UGF23AI285,C62,CSE-AIML-C,BIO0285,Right Index,79.09,Excellent,2024-07-05,08:47:03,16:45:57,7.98,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001288,Rohit Shankar Hande,UGF23AI286,A63,CSE-AIML-A,BIO0286,Right Ring,75.51,Poor,2024-07-05,08:39:22,16:53:29,8.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001289,Indira Bhatia,UGF23AI287,B63,CSE-AIML-B,BIO0287,Right Little,96.52,Poor,2024-07-05,08:22:49,16:33:52,8.18,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001290,Babita Lal Kulkarni,UGF23AI288,C63,CSE-AIML-C,BIO0288,Right Index,90.52,Excellent,2024-07-05,08:36:06,16:56:55,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001291,Hemant Chand More,UGF23AI289,A64,CSE-AIML-A,BIO0289,Right Thumb,94.34,Excellent,2024-07-05,08:17:49,16:15:17,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001292,Tariq Shankar Pawar,UGF23AI290,B64,CSE-AIML-B,BIO0290,Right Little,87.98,Good,2024-07-05,08:17:29,16:06:00,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001293,Mukesh Verma,UGF23AI291,C64,CSE-AIML-C,BIO0291,Right Ring,83.62,Excellent,2024-07-05,08:37:50,16:02:50,7.42,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001294,Anjali Chand Nair,UGF23AI292,A65,CSE-AIML-A,BIO0292,Right Thumb,99.21,Excellent,2024-07-05,08:53:54,16:14:33,7.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001295,Divya Lal Hande,UGF23AI293,B65,CSE-AIML-B,BIO0293,Right Thumb,89.21,Good,2024-07-05,08:55:02,16:59:33,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001296,Harsha Prasad Shah,UGF23AI294,C65,CSE-AIML-C,BIO0294,Right Ring,90.38,Good,2024-07-05,08:44:13,16:17:58,7.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001297,Ekta Shankar Yadav,UGF23AI295,A66,CSE-AIML-A,BIO0295,Right Index,92.36,Good,2024-07-05,08:16:07,16:09:40,7.89,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001298,Manish Das Upadhyay,UGF23AI296,B66,CSE-AIML-B,BIO0296,Right Little,91.47,Good,2024-07-05,08:14:18,16:06:02,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001299,Jatin Ghosh,UGF23AI297,C66,CSE-AIML-C,BIO0297,Right Index,96.17,Average,2024-07-05,08:54:18,16:14:10,7.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001300,Nilesh Ram Kulkarni,UGF23AI298,A67,CSE-AIML-A,BIO0298,Right Middle,83.47,Good,2024-07-05,08:35:02,16:41:36,8.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001301,Bhavna Raj Bhosale,UGF23AI299,B67,CSE-AIML-B,BIO0299,Right Ring,93.97,Good,2024-07-05,08:56:41,16:17:57,7.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001302,Gaurav Jain,UGF23AI300,C67,CSE-AIML-C,BIO0300,Right Little,89.69,Good,2024-07-05,08:28:20,16:13:35,7.75,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001303,Kalpesh Mishra,UGF23AI301,A68,CSE-AIML-A,BIO0301,Right Thumb,87.62,Excellent,2024-07-05,08:35:05,16:49:29,8.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001304,Lakshmi Chand Patil,UGF23AI302,B68,CSE-AIML-B,BIO0302,Right Middle,93.47,Average,2024-07-05,08:29:47,16:31:15,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001305,Mohit Nath Kumar,UGF23AI304,A69,CSE-AIML-A,BIO0304,Right Index,96.73,Poor,2024-07-05,08:46:58,16:13:14,7.44,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001306,Iqbal Raj Chopra,UGF23AI305,B69,CSE-AIML-B,BIO0305,Right Ring,92.07,Excellent,2024-07-05,08:18:28,16:12:57,7.91,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001307,Esha Bala Pandey,UGF23AI306,C69,CSE-AIML-C,BIO0306,Right Index,88.06,Average,2024-07-05,08:39:08,16:21:44,7.71,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001308,Harsha Raj Mukherjee,UGF23AI308,B70,CSE-AIML-B,BIO0308,Right Ring,88.74,Good,2024-07-05,08:42:31,16:26:52,7.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001309,Lakshmi Das Wagh,UGF23AI309,C70,CSE-AIML-C,BIO0309,Right Middle,88.38,Average,2024-07-05,08:54:59,16:10:26,7.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001310,Nikhil Lokhande,UGF23AI310,A71,CSE-AIML-A,BIO0310,Right Middle,83.7,Average,2024-07-05,08:39:11,16:29:40,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001311,Bharat Singh,UGF23AI311,B71,CSE-AIML-B,BIO0311,Right Thumb,82.41,Good,2024-07-05,08:59:53,16:42:01,7.7,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001312,Girish Ambhore,UGF23AI312,C71,CSE-AIML-C,BIO0312,Right Ring,87.29,Good,2024-07-05,08:46:41,16:33:35,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001313,Tariq Prakash More,UGF23AI313,A72,CSE-AIML-A,BIO0313,Right Little,85.25,Average,2024-07-05,08:18:35,16:57:54,8.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001314,Yamini Ram Patil,UGF23AI314,B72,CSE-AIML-B,BIO0314,Right Little,86.39,Good,2024-07-05,08:29:09,16:06:38,7.62,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001315,Om Chand Upadhyay,UGF23AI315,C72,CSE-AIML-C,BIO0315,Right Little,99.39,Average,2024-07-05,08:27:16,16:51:45,8.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001316,Manish Sai Iyer,UGF23AI316,A73,CSE-AIML-A,BIO0316,Right Little,80.41,Good,2024-07-05,08:37:16,16:01:51,7.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001317,Rohit Chand Vaghmare,UGF23AI318,C73,CSE-AIML-C,BIO0318,Right Little,98.58,Poor,2024-07-05,08:33:20,16:37:50,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001318,Anika Rao Bhange,UGF23AI319,A74,CSE-AIML-A,BIO0319,Right Ring,92.42,Good,2024-07-05,08:41:11,16:34:45,7.89,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001319,Yamini Londhe,UGF23AI321,C74,CSE-AIML-C,BIO0321,Right Little,81.65,Excellent,2024-07-05,08:29:39,16:52:46,8.39,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001320,Nisha Kharat,UGF23AI322,A75,CSE-AIML-A,BIO0322,Right Index,76.01,Good,2024-07-05,08:29:04,16:46:43,8.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001321,Kamla Kumar,UGF23AI323,B75,CSE-AIML-B,BIO0323,Right Index,77.77,Good,2024-07-05,08:15:01,16:43:20,8.47,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001322,Gunjan Devi Fernandes,UGF23AI324,C75,CSE-AIML-C,BIO0324,Right Index,92.35,Good,2024-07-05,08:35:35,16:44:41,8.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001323,Gunjan Sai Pawar,UGF23AI325,A76,CSE-AIML-A,BIO0325,Right Thumb,90.63,Excellent,2024-07-05,08:23:49,16:07:03,7.72,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001324,Vanshika Chand Shah,UGF23AI326,B76,CSE-AIML-B,BIO0326,Right Index,86.13,Good,2024-07-05,08:26:48,16:27:56,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001325,Nikhil Hivrale,UGF23AI327,C76,CSE-AIML-C,BIO0327,Right Index,94.18,Excellent,2024-07-05,08:02:14,16:58:19,8.93,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001326,Chetna Yadav,UGF23AI328,A77,CSE-AIML-A,BIO0328,Right Thumb,80.7,Average,2024-07-05,08:58:57,16:41:37,7.71,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001327,Pallavi Prasad Banerjee,UGF23AI329,B77,CSE-AIML-B,BIO0329,Right Thumb,78.48,Average,2024-07-05,08:06:00,16:33:04,8.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001328,Omkar Chand Lal,UGF23AI330,C77,CSE-AIML-C,BIO0330,Right Thumb,81.11,Poor,2024-07-05,08:41:28,16:38:51,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001329,Isha Mane,UGF23AI331,A78,CSE-AIML-A,BIO0331,Right Thumb,99.84,Poor,2024-07-05,08:12:53,16:52:08,8.65,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001330,Ramesh Shankar Kulkarni,UGF23AI332,B78,CSE-AIML-B,BIO0332,Right Index,76.81,Good,2024-07-05,08:24:44,16:15:02,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001331,Chetna Ram Upadhyay,UGF23AI333,C78,CSE-AIML-C,BIO0333,Right Little,93.14,Poor,2024-07-05,08:22:33,16:16:37,7.9,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001332,Esha Prasad Vaidya,UGF23AI334,A79,CSE-AIML-A,BIO0334,Right Ring,95.47,Excellent,2024-07-05,08:07:38,16:42:23,8.58,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001333,Gunjan Ram Nambiar,UGF23AI335,B79,CSE-AIML-B,BIO0335,Right Middle,90.28,Good,2024-07-05,08:20:56,16:30:52,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001334,Ritika Lal Ahuja,UGF23AI336,C79,CSE-AIML-C,BIO0336,Right Middle,80.04,Good,2024-07-05,08:09:36,16:28:41,8.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001335,Jagdish More,UGF23AI337,A80,CSE-AIML-A,BIO0337,Right Thumb,88.46,Good,2024-07-05,08:55:24,16:05:12,7.16,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001336,Farhan Shankar Mishra,UGF23AI338,B80,CSE-AIML-B,BIO0338,Right Middle,89.18,Good,2024-07-05,08:33:04,16:00:29,7.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001337,Sumit Jadhav,UGF23AI339,C80,CSE-AIML-C,BIO0339,Right Little,82.96,Good,2024-07-05,08:19:18,16:37:08,8.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001338,Neha Kaur,UGF23AI340,A81,CSE-AIML-A,BIO0340,Right Middle,76.21,Average,2024-07-05,08:39:31,16:54:12,8.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001339,Jatin Bala Upadhyay,UGF23AI341,B81,CSE-AIML-B,BIO0341,Right Middle,96.66,Average,2024-07-05,08:45:59,16:54:31,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001340,Indira Vaidya,UGF23AI342,C81,CSE-AIML-C,BIO0342,Right Thumb,91.42,Excellent,2024-07-05,08:04:48,16:53:56,8.82,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001341,Wasim Das Mishra,UGF23AI343,A82,CSE-AIML-A,BIO0343,Right Index,93.38,Average,2024-07-05,08:05:44,16:31:54,8.44,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001342,Faisal Shankar Gaikwad,UGF23AI344,B82,CSE-AIML-B,BIO0344,Right Ring,87.57,Good,2024-07-05,08:12:05,16:09:34,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001343,Gajanan Chand Ambhore,UGF23AI345,C82,CSE-AIML-C,BIO0345,Right Index,88.24,Average,2024-07-05,08:45:11,16:08:35,7.39,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001344,Kunal Gupta,UGF23AI346,A83,CSE-AIML-A,BIO0346,Right Thumb,90.06,Good,2024-07-05,08:41:20,16:17:56,7.61,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001345,Aarav Upadhyay,UGF23AI348,C83,CSE-AIML-C,BIO0348,Right Little,91.41,Excellent,2024-07-05,08:37:57,16:30:33,7.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001346,Eshaan Kumar Kumar,UGF23AI349,A84,CSE-AIML-A,BIO0349,Right Thumb,86.97,Poor,2024-07-05,08:04:38,16:34:10,8.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001347,Farhan Rao Banerjee,UGF23AI350,B84,CSE-AIML-B,BIO0350,Right Little,79.86,Good,2024-07-05,08:04:22,16:15:31,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001348,Gunjan Lal Gaikwad,UGF23AI351,C84,CSE-AIML-C,BIO0351,Right Index,89.04,Good,2024-07-05,08:30:39,16:49:26,8.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001349,Anjali Raj Naik,UGF23AI352,A85,CSE-AIML-A,BIO0352,Right Little,92.87,Excellent,2024-07-05,08:28:01,16:11:32,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001350,Dhruv Prasad Zende,UGF23AI353,B85,CSE-AIML-B,BIO0353,Right Index,91.14,Good,2024-07-05,08:36:48,16:10:54,7.57,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001351,Iqbal Prasad Salve,UGF23AI354,C85,CSE-AIML-C,BIO0354,Right Thumb,86.55,Good,2024-07-05,08:42:34,16:53:55,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001352,Hina Bala Agarwal,UGF23AI355,A86,CSE-AIML-A,BIO0355,Right Ring,97.31,Excellent,2024-07-05,08:25:49,16:13:49,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001353,Harsha Joshi,UGF23AI356,B86,CSE-AIML-B,BIO0356,Right Index,92.85,Good,2024-07-05,08:27:57,16:17:15,7.82,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001354,Anjali Ram Gangurde,UGF23AI357,C86,CSE-AIML-C,BIO0357,Right Thumb,95.56,Good,2024-07-05,08:34:17,16:33:23,7.99,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001355,Harsha Rao Gaikwad,UGF23AI358,A87,CSE-AIML-A,BIO0358,Right Ring,81.47,Poor,2024-07-05,08:29:41,16:57:06,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001356,Bharat Raj Agarwal,UGF23AI359,B87,CSE-AIML-B,BIO0359,Right Little,77.98,Average,2024-07-05,08:01:48,16:08:42,8.12,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001357,Sumit Prasad Dalvi,UGF23AI360,C87,CSE-AIML-C,BIO0360,Right Middle,96.73,Excellent,2024-07-05,08:49:14,16:37:43,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001358,Firoz Das Narwade,UGF23AI361,A88,CSE-AIML-A,BIO0361,Right Index,75.65,Good,2024-07-05,08:57:59,16:58:28,8.01,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001359,Divya Das,UGF23AI362,B88,CSE-AIML-B,BIO0362,Right Little,95.61,Good,2024-07-05,08:47:58,16:40:36,7.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001360,Disha Shankar Kale,UGF23AI364,A89,CSE-AIML-A,BIO0364,Right Ring,78.14,Excellent,2024-07-05,08:36:36,16:37:34,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001361,Rajesh Das Hatwar,UGF23AI365,B89,CSE-AIML-B,BIO0365,Right Little,82.78,Good,2024-07-05,08:15:48,16:14:17,7.97,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001362,Kalpesh Shankar Ghosh,UGF23AI366,C89,CSE-AIML-C,BIO0366,Right Ring,92.98,Good,2024-07-05,08:39:55,16:23:04,7.72,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001363,Manish Sai Junghare,UGF23AI369,C90,CSE-AIML-C,BIO0369,Right Little,84.38,Good,2024-07-05,08:59:23,16:52:44,7.89,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001364,Lakshmi Nath Raut,UGF23AI370,A91,CSE-AIML-A,BIO0370,Right Thumb,96.14,Good,2024-07-05,08:48:33,16:33:28,7.75,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001365,Wasim Prasad Patel,UGF23AI371,B91,CSE-AIML-B,BIO0371,Right Index,76.31,Excellent,2024-07-05,08:56:08,16:38:13,7.7,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001366,Bhushan Raj Kadam,UGF23AI372,C91,CSE-AIML-C,BIO0372,Right Index,97.85,Good,2024-07-05,08:03:23,16:11:37,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001367,Mukesh Ram Zende,UGF23AI373,A92,CSE-AIML-A,BIO0373,Right Index,76.8,Average,2024-07-05,08:00:02,16:48:56,8.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001368,Bhushan Iyer,UGF23AI374,B92,CSE-AIML-B,BIO0374,Right Index,98.87,Good,2024-07-05,08:19:51,16:44:34,8.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001369,Geeta Chand Hatwar,UGF23AI375,C92,CSE-AIML-C,BIO0375,Right Thumb,97.29,Excellent,2024-07-05,08:50:59,16:26:57,7.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001370,Faisal Kadam,UGF23AI376,A93,CSE-AIML-A,BIO0376,Right Little,96.65,Good,2024-07-05,08:42:35,16:23:16,7.68,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001371,Zara Nambiar,UGF23AI378,C93,CSE-AIML-C,BIO0378,Right Thumb,97.84,Excellent,2024-07-05,08:36:41,16:25:30,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001372,Chetan Salve,UGF23AI379,A94,CSE-AIML-A,BIO0379,Right Index,82.01,Excellent,2024-07-05,08:56:32,16:44:16,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001373,Mahesh Shankar Gangurde,UGF23AI380,B94,CSE-AIML-B,BIO0380,Right Thumb,94.82,Good,2024-07-05,08:34:49,16:00:27,7.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001374,Faisal Das Saxena,UGF23AI381,C94,CSE-AIML-C,BIO0381,Right Ring,88.13,Good,2024-07-05,08:54:52,16:16:15,7.36,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001375,Geeta Raj Joshi,UGF23AI382,A95,CSE-AIML-A,BIO0382,Right Middle,97.61,Good,2024-07-05,08:52:54,16:23:15,7.51,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001376,Ravi Lal Bhosale,UGF23AI383,B95,CSE-AIML-B,BIO0383,Right Middle,92.6,Good,2024-07-05,08:14:50,16:04:46,7.83,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0001377,Gaurav Bala Jain,UGF23AI384,C95,CSE-AIML-C,BIO0384,Right Index,85.38,Excellent,2024-07-05,08:29:40,16:51:45,8.37,RDR-BIO-000,ZKTeco K40,Main Gate
