student_id,full_name,roll_number,class_section,biometric_id,subject_code,subject_name,total_classes,present,late,absent,failed_scans,attendance_pct,detention_status
UGF23AI150,Sakshi Prasad Ambhore,C17,CSE-AIML-C,BIO0150,AIPC351T,Generative AI & Prompt Eng,44,32,5,7,4,84.09,OK
UGF23AI151,Gajanan Prasad Jain,A18,CSE-AIML-A,BIO0151,AIPC351T,Generative AI & Prompt Eng,44,31,1,12,0,72.73,DETAINED
UGF23AI152,Ritika Bala Vaidya,B18,CSE-AIML-B,BIO0152,AIPC351T,Generative AI & Prompt Eng,44,38,5,1,5,97.73,OK
UGF23AI153,Tariq Lal Joshi,C18,CSE-AIML-C,BIO0153,AIPC351T,Generative AI & Prompt Eng,44,27,7,10,4,77.27,OK
UGF23AI154,Tejas Nair,A19,CSE-AIML-A,BIO0154,AIPC351T,Generative AI & Prompt Eng,44,40,3,1,4,97.73,OK
UGF23AI155,Tushar Chand Dange,B19,CSE-AIML-B,BIO0155,AIPC351T,Generative AI & Prompt Eng,44,34,6,4,1,90.91,OK
UGF23AI156,Pallavi Rao Dalvi,C19,CSE-AIML-C,BIO0156,AIPC351T,Generative AI & Prompt Eng,44,25,3,16,1,63.64,DETAINED
UGF23AI157,Harsha Ram Reddy,A20,CSE-AIML-A,BIO0157,AIPC351T,Generative AI & Prompt Eng,44,32,4,8,1,81.82,OK
UGF23AI158,Jagdish Raj Jain,B20,CSE-AIML-B,BIO0158,AIPC351T,Generative AI & Prompt Eng,44,33,1,10,4,77.27,OK
UGF23AI159,Ravi Prasad Lokhande,C20,CSE-AIML-C,BIO0159,AIPC351T,Generative AI & Prompt Eng,44,28,4,12,1,72.73,DETAINED
UGF23AI160,Pankaj Salve,A21,CSE-AIML-A,BIO0160,AIPC351T,Generative AI & Prompt Eng,44,32,7,5,3,88.64,OK
UGF23AI161,Madhuri Narwade,B21,CSE-AIML-B,BIO0161,AIPC351T,Generative AI & Prompt Eng,44,28,5,11,0,75.0,OK
UGF23AI162,Hemant Naik,C21,CSE-AIML-C,BIO0162,AIPC351T,Generative AI & Prompt Eng,44,39,2,3,0,93.18,OK
UGF23AI163,Aditi Lal Dalvi,A22,CSE-AIML-A,BIO0163,AIPC351T,Generative AI & Prompt Eng,44,33,0,11,1,75.0,OK
UGF23AI164,Vanshika Waghmare,B22,CSE-AIML-B,BIO0164,AIPC351T,Generative AI & Prompt Eng,44,29,5,10,0,77.27,OK
UGF23AI165,Abhishek Bala Patel,C22,CSE-AIML-C,BIO0165,AIPC351T,Generative AI & Prompt Eng,44,29,4,11,4,75.0,OK
UGF23AI166,Gaurav Naik,A23,CSE-AIML-A,BIO0166,AIPC351T,Generative AI & Prompt Eng,44,35,5,4,3,90.91,OK
UGF23AI167,Tushar Agarwal,B23,CSE-AIML-B,BIO0167,AIPC351T,Generative AI & Prompt Eng,44,0,0,44,0,0.0,DETAINED
UGF23AI168,Dhruv Kadam,C23,CSE-AIML-C,BIO0168,AIPC351T,Generative AI & Prompt Eng,44,35,3,6,2,86.36,OK
UGF23AI169,Ritika Kadam,A24,CSE-AIML-A,BIO0169,AIPC351T,Generative AI & Prompt Eng,44,34,6,4,3,90.91,OK
UGF23AI170,Harsha Bala Das,B24,CSE-AIML-B,BIO0170,AIPC351T,Generative AI & Prompt Eng,44,38,5,1,1,97.73,OK
UGF23AI171,Suresh Ram Mehta,C24,CSE-AIML-C,BIO0171,AIPC351T,Generative AI & Prompt Eng,44,31,5,8,2,81.82,OK
UGF23AI172,Tushar Chand Gite,A25,CSE-AIML-A,BIO0172,AIPC351T,Generative AI & Prompt Eng,44,36,6,2,4,95.45,OK
UGF23AI173,Tanvi Sai Mehta,B25,CSE-AIML-B,BIO0173,AIPC351T,Generative AI & Prompt Eng,44,28,5,11,2,75.0,OK
UGF23AI174,Hemant Lal Fulzele,C25,CSE-AIML-C,BIO0174,AIPC351T,Generative AI & Prompt Eng,44,27,4,13,1,70.45,DETAINED
UGF23AI175,Vidya Rao Waghmare,A26,CSE-AIML-A,BIO0175,AIPC351T,Generative AI & Prompt Eng,44,22,3,19,2,56.82,DETAINED
UGF23AI176,Vishal Das Kulkarni,B26,CSE-AIML-B,BIO0176,AIPC351T,Generative AI & Prompt Eng,44,29,5,10,2,77.27,OK
UGF23AI177,Meera Lal Waghmare,C26,CSE-AIML-C,BIO0177,AIPC351T,Generative AI & Prompt Eng,44,23,4,17,2,61.36,DETAINED
UGF23AI178,Isha Mehta,A27,CSE-AIML-A,BIO0178,AIPC351T,Generative AI & Prompt Eng,44,31,3,10,4,77.27,OK
UGF23AI179,Onkar Kumar Mishra,B27,CSE-AIML-B,BIO0179,AIPC351T,Generative AI & Prompt Eng,44,16,3,25,1,43.18,DETAINED
UGF23AI180,Lalita Zende,C27,CSE-AIML-C,BIO0180,AIPC351T,Generative AI & Prompt Eng,44,38,3,3,3,93.18,OK
UGF23AI181,Rahul Sai Jadhav,A28,CSE-AIML-A,BIO0181,AIPC351T,Generative AI & Prompt Eng,44,34,4,6,2,86.36,OK
UGF23AI182,Pallavi Devi Pillai,B28,CSE-AIML-B,BIO0182,AIPC351T,Generative AI & Prompt Eng,44,33,5,6,3,86.36,OK
UGF23AI183,Ekta Raj Vaidya,C28,CSE-AIML-C,BIO0183,AIPC351T,Generative AI & Prompt Eng,44,30,5,9,1,79.55,OK
UGF23AI184,Sneha Lal,A29,CSE-AIML-A,BIO0184,AIPC351T,Generative AI & Prompt Eng,44,36,6,2,2,95.45,OK
UGF23AI185,Zara Kumar Deshpande,B29,CSE-AIML-B,BIO0185,AIPC351T,Generative AI & Prompt Eng,44,34,3,7,1,84.09,OK
UGF23AI186,Neha Rao Banerjee,C29,CSE-AIML-C,BIO0186,AIPC351T,Generative AI & Prompt Eng,44,31,4,9,1,79.55,OK
UGF23AI187,Jayesh Junghare,A30,CSE-AIML-A,BIO0187,AIPC351T,Generative AI & Prompt Eng,44,29,4,11,1,75.0,OK
UGF23AI188,Bhavna Das Bhosale,B30,CSE-AIML-B,BIO0188,AIPC351T,Generative AI & Prompt Eng,44,25,3,16,2,63.64,DETAINED
UGF23AI189,Dhruv Mukherjee,C30,CSE-AIML-C,BIO0189,AIPC351T,Generative AI & Prompt Eng,44,38,4,2,3,95.45,OK
UGF23AI190,Chandra Sai Wagh,A31,CSE-AIML-A,BIO0190,AIPC351T,Generative AI & Prompt Eng,44,30,3,11,5,75.0,OK
UGF23AI191,Yogesh Devi Bhosale,B31,CSE-AIML-B,BIO0191,AIPC351T,Generative AI & Prompt Eng,44,27,2,15,4,65.91,DETAINED
UGF23AI192,Seema Lal Nambiar,C31,CSE-AIML-C,BIO0192,AIPC351T,Generative AI & Prompt Eng,44,31,6,7,0,84.09,OK
UGF23AI193,Farhan Das,A32,CSE-AIML-A,BIO0193,AIPC351T,Generative AI & Prompt Eng,44,22,2,20,1,54.55,DETAINED
UGF23AI194,Omkar Kumar,B32,CSE-AIML-B,BIO0194,AIPC351T,Generative AI & Prompt Eng,44,32,4,8,2,81.82,OK
UGF23AI195,Ramesh Ghosh,C32,CSE-AIML-C,BIO0195,AIPC351T,Generative AI & Prompt Eng,44,25,6,13,2,70.45,DETAINED
UGF23AI196,Lalit Unde,A33,CSE-AIML-A,BIO0196,AIPC351T,Generative AI & Prompt Eng,44,26,5,13,4,70.45,DETAINED
UGF23AI197,Ishaan Apte,B33,CSE-AIML-B,BIO0197,AIPC351T,Generative AI & Prompt Eng,44,0,0,44,0,0.0,DETAINED
UGF23AI198,Chandra Devi Banerjee,C33,CSE-AIML-C,BIO0198,AIPC351T,Generative AI & Prompt Eng,44,40,4,0,2,100.0,OK
UGF23AI199,Yash Ghosh,A34,CSE-AIML-A,BIO0199,AIPC351T,Generative AI & Prompt Eng,44,27,5,12,2,72.73,DETAINED
UGF23AI200,Om Bhatia,B34,CSE-AIML-B,BIO0200,AIPC351T,Generative AI & Prompt Eng,44,32,0,12,3,72.73,DETAINED
UGF23AI201,Chetan Ingole,C34,CSE-AIML-C,BIO0201,AIPC351T,Generative AI & Prompt Eng,44,33,5,6,1,86.36,OK
UGF23AI202,Dayanand Rao Zende,A35,CSE-AIML-A,BIO0202,AIPC351T,Generative AI & Prompt Eng,44,34,9,1,4,97.73,OK
UGF23AI203,Ravi Hegde,B35,CSE-AIML-B,BIO0203,AIPC351T,Generative AI & Prompt Eng,44,33,5,6,2,86.36,OK
UGF23AI204,Priti Ram Dubey,C35,CSE-AIML-C,BIO0204,AIPC351T,Generative AI & Prompt Eng,44,34,6,4,0,90.91,OK
UGF23AI205,Firoz Unde,A36,CSE-AIML-A,BIO0205,AIPC351T,Generative AI & Prompt Eng,44,21,4,19,0,56.82,DETAINED
UGF23AI206,Iqbal Ingle,B36,CSE-AIML-B,BIO0206,AIPC351T,Generative AI & Prompt Eng,44,25,5,14,2,68.18,DETAINED
UGF23AI207,Sarita Devi Unde,C36,CSE-AIML-C,BIO0207,AIPC351T,Generative AI & Prompt Eng,44,26,5,13,0,70.45,DETAINED
UGF23AI208,Akash Rao Rao,A37,CSE-AIML-A,BIO0208,AIPC351T,Generative AI & Prompt Eng,44,38,5,1,1,97.73,OK
UGF23AI209,Rekha Nath Tiwari,B37,CSE-AIML-B,BIO0209,AIPC351T,Generative AI & Prompt Eng,44,33,6,5,1,88.64,OK
UGF23AI210,Seema Mane,C37,CSE-AIML-C,BIO0210,AIPC351T,Generative AI & Prompt Eng,44,34,4,6,2,86.36,OK
UGF23AI211,Hitesh Prakash Gaikwad,A38,CSE-AIML-A,BIO0211,AIPC351T,Generative AI & Prompt Eng,44,0,0,44,0,0.0,DETAINED
UGF23AI212,Vikas Prasad Nair,B38,CSE-AIML-B,BIO0212,AIPC351T,Generative AI & Prompt Eng,44,33,2,9,2,79.55,OK
UGF23AI213,Kiran Chand Mishra,C38,CSE-AIML-C,BIO0213,AIPC351T,Generative AI & Prompt Eng,44,19,7,18,1,59.09,DETAINED
UGF23AI214,Dev Das Londhe,A39,CSE-AIML-A,BIO0214,AIPC351T,Generative AI & Prompt Eng,44,36,3,5,0,88.64,OK
UGF23AI215,Fatima Ram Upadhyay,B39,CSE-AIML-B,BIO0215,AIPC351T,Generative AI & Prompt Eng,44,37,5,2,1,95.45,OK
UGF23AI216,Soham Iyer,C39,CSE-AIML-C,BIO0216,AIPC351T,Generative AI & Prompt Eng,44,22,5,17,1,61.36,DETAINED
UGF23AI217,Tanvi Nath Chopra,A40,CSE-AIML-A,BIO0217,AIPC351T,Generative AI & Prompt Eng,44,26,2,16,1,63.64,DETAINED
UGF23AI218,Gunjan Devi Rao,B40,CSE-AIML-B,BIO0218,AIPC351T,Generative AI & Prompt Eng,44,34,3,7,3,84.09,OK
UGF23AI219,Zara Lal Zende,C40,CSE-AIML-C,BIO0219,AIPC351T,Generative AI & Prompt Eng,44,29,3,12,4,72.73,DETAINED
UGF23AI220,Wasim Bala Nair,A41,CSE-AIML-A,BIO0220,AIPC351T,Generative AI & Prompt Eng,44,24,6,14,1,68.18,DETAINED
UGF23AI221,Lalita Gaikwad,B41,CSE-AIML-B,BIO0221,AIPC351T,Generative AI & Prompt Eng,44,30,5,9,1,79.55,OK
UGF23AI222,Mahesh Wagh,C41,CSE-AIML-C,BIO0222,AIPC351T,Generative AI & Prompt Eng,44,31,1,12,1,72.73,DETAINED
UGF23AI223,Meera Ram Chatterjee,A42,CSE-AIML-A,BIO0223,AIPC351T,Generative AI & Prompt Eng,44,24,9,11,1,75.0,OK
UGF23AI224,Ishaan Raj Wagh,B42,CSE-AIML-B,BIO0224,AIPC351T,Generative AI & Prompt Eng,44,25,9,10,2,77.27,OK
UGF23AI225,Farhan Bala Pawar,C42,CSE-AIML-C,BIO0225,AIPC351T,Generative AI & Prompt Eng,44,23,5,16,1,63.64,DETAINED
UGF23AI226,Aditi Prasad Hivrale,A43,CSE-AIML-A,BIO0226,AIPC351T,Generative AI & Prompt Eng,44,25,3,16,1,63.64,DETAINED
UGF23AI227,Urmila Zende,B43,CSE-AIML-B,BIO0227,AIPC351T,Generative AI & Prompt Eng,44,27,5,12,0,72.73,DETAINED
UGF23AI228,Varun Prakash Raut,C43,CSE-AIML-C,BIO0228,AIPC351T,Generative AI & Prompt Eng,44,31,1,12,2,72.73,DETAINED
UGF23AI229,Kalpesh Bala Hande,A44,CSE-AIML-A,BIO0229,AIPC351T,Generative AI & Prompt Eng,44,30,4,10,0,77.27,OK
UGF23AI230,Nandini Kumar Ingle,B44,CSE-AIML-B,BIO0230,AIPC351T,Generative AI & Prompt Eng,44,25,6,13,1,70.45,DETAINED
UGF23AI231,Vidya Das Kumar,C44,CSE-AIML-C,BIO0231,AIPC351T,Generative AI & Prompt Eng,44,37,4,3,2,93.18,OK
UGF23AI232,Gajanan Raj Tiwari,A45,CSE-AIML-A,BIO0232,AIPC351T,Generative AI & Prompt Eng,44,32,3,9,0,79.55,OK
UGF23AI233,Pankaj Das Upadhyay,B45,CSE-AIML-B,BIO0233,AIPC351T,Generative AI & Prompt Eng,44,30,3,11,3,75.0,OK
UGF23AI234,Faisal Naik,C45,CSE-AIML-C,BIO0234,AIPC351T,Generative AI & Prompt Eng,44,26,4,14,1,68.18,DETAINED
UGF23AI235,Tariq Thakur,A46,CSE-AIML-A,BIO0235,AIPC351T,Generative AI & Prompt Eng,44,31,0,13,3,70.45,DETAINED
UGF23AI236,Chirag Prasad Dalvi,B46,CSE-AIML-B,BIO0236,AIPC351T,Generative AI & Prompt Eng,44,25,3,16,3,63.64,DETAINED
UGF23AI237,Onkar Raj Pillai,C46,CSE-AIML-C,BIO0237,AIPC351T,Generative AI & Prompt Eng,44,33,5,6,1,86.36,OK
UGF23AI238,Aditi Bala Bhange,A47,CSE-AIML-A,BIO0238,AIPC351T,Generative AI & Prompt Eng,44,29,5,10,3,77.27,OK
UGF23AI239,Firoz Reddy,B47,CSE-AIML-B,BIO0239,AIPC351T,Generative AI & Prompt Eng,44,27,4,13,3,70.45,DETAINED
UGF23AI240,Girish Prasad Deshpande,C47,CSE-AIML-C,BIO0240,AIPC351T,Generative AI & Prompt Eng,44,21,5,18,1,59.09,DETAINED
UGF23AI241,Anjali Das Mishra,A48,CSE-AIML-A,BIO0241,AIPC351T,Generative AI & Prompt Eng,44,28,5,11,2,75.0,OK
UGF23AI242,Ravi Das Tiwari,B48,CSE-AIML-B,BIO0242,AIPC351T,Generative AI & Prompt Eng,44,34,8,2,0,95.45,OK
UGF23AI243,Vidya Nair,C48,CSE-AIML-C,BIO0243,AIPC351T,Generative AI & Prompt Eng,44,30,4,10,3,77.27,OK
UGF23AI244,Vidya Shankar Gite,A49,CSE-AIML-A,BIO0244,AIPC351T,Generative AI & Prompt Eng,44,34,5,5,0,88.64,OK
UGF23AI245,Fatima Chand Hatwar,B49,CSE-AIML-B,BIO0245,AIPC351T,Generative AI & Prompt Eng,44,0,0,44,0,0.0,DETAINED
UGF23AI246,Hina Nath Tiwari,C49,CSE-AIML-C,BIO0246,AIPC351T,Generative AI & Prompt Eng,44,34,3,7,0,84.09,OK
UGF23AI247,Zara Prasad Chopra,A50,CSE-AIML-A,BIO0247,AIPC351T,Generative AI & Prompt Eng,44,30,5,9,1,79.55,OK
UGF23AI248,Ritika Das Kale,B50,CSE-AIML-B,BIO0248,AIPC351T,Generative AI & Prompt Eng,44,18,4,22,2,50.0,DETAINED
UGF23AI249,Arjun Ingle,C50,CSE-AIML-C,BIO0249,AIPC351T,Generative AI & Prompt Eng,44,32,3,9,1,79.55,OK
UGF23AI250,Kedar Chatterjee,A51,CSE-AIML-A,BIO0250,AIPC351T,Generative AI & Prompt Eng,44,28,3,13,1,70.45,DETAINED
UGF23AI251,Jayesh Pawar,B51,CSE-AIML-B,BIO0251,AIPC351T,Generative AI & Prompt Eng,44,26,4,14,2,68.18,DETAINED
UGF23AI252,Yamini Das Ahuja,C51,CSE-AIML-C,BIO0252,AIPC351T,Generative AI & Prompt Eng,44,37,5,2,2,95.45,OK
UGF23AI253,Yamini Rao Pillai,A52,CSE-AIML-A,BIO0253,AIPC351T,Generative AI & Prompt Eng,44,30,6,8,2,81.82,OK
UGF23AI254,Priya Ram Ahuja,B52,CSE-AIML-B,BIO0254,AIPC351T,Generative AI & Prompt Eng,44,28,9,7,2,84.09,OK
UGF23AI255,Amrita Rao Banerjee,C52,CSE-AIML-C,BIO0255,AIPC351T,Generative AI & Prompt Eng,44,33,3,8,1,81.82,OK
UGF23AI256,Ravi Lal Verma,A53,CSE-AIML-A,BIO0256,AIPC351T,Generative AI & Prompt Eng,44,33,3,8,0,81.82,OK
UGF23AI257,Vidya Ram Reddy,B53,CSE-AIML-B,BIO0257,AIPC351T,Generative AI & Prompt Eng,44,37,7,0,0,100.0,OK
UGF23AI258,Deepika Kumar,C53,CSE-AIML-C,BIO0258,AIPC351T,Generative AI & Prompt Eng,44,31,2,11,0,75.0,OK
UGF23AI259,Deepika Kharat,A54,CSE-AIML-A,BIO0259,AIPC351T,Generative AI & Prompt Eng,44,17,5,22,0,50.0,DETAINED
UGF23AI260,Seema Sai Chopra,B54,CSE-AIML-B,BIO0260,AIPC351T,Generative AI & Prompt Eng,44,23,4,17,1,61.36,DETAINED
UGF23AI261,Girish Bhange,C54,CSE-AIML-C,BIO0261,AIPC351T,Generative AI & Prompt Eng,44,32,6,6,2,86.36,OK
UGF23AI262,Gaurav Hivrale,A55,CSE-AIML-A,BIO0262,AIPC351T,Generative AI & Prompt Eng,44,33,9,2,3,95.45,OK
UGF23AI263,Vidya Chand Waghmare,B55,CSE-AIML-B,BIO0263,AIPC351T,Generative AI & Prompt Eng,44,20,4,20,0,54.55,DETAINED
UGF23AI264,Esha Das Bhange,C55,CSE-AIML-C,BIO0264,AIPC351T,Generative AI & Prompt Eng,44,21,6,17,1,61.36,DETAINED
UGF23AI265,Divya Ram Junghare,A56,CSE-AIML-A,BIO0265,AIPC351T,Generative AI & Prompt Eng,44,24,4,16,1,63.64,DETAINED
UGF23AI266,Geeta Prakash Nair,B56,CSE-AIML-B,BIO0266,AIPC351T,Generative AI & Prompt Eng,44,26,6,12,0,72.73,DETAINED
UGF23AI267,Jiya Devi Hatwar,C56,CSE-AIML-C,BIO0267,AIPC351T,Generative AI & Prompt Eng,44,23,6,15,1,65.91,DETAINED
UGF23AI268,Aditya Pillai,A57,CSE-AIML-A,BIO0268,AIPC351T,Generative AI & Prompt Eng,44,41,0,3,2,93.18,OK
UGF23AI269,Nikhil Prakash Bhatia,B57,CSE-AIML-B,BIO0269,AIPC351T,Generative AI & Prompt Eng,44,31,4,9,4,79.55,OK
UGF23AI270,Sakshi Ingle,C57,CSE-AIML-C,BIO0270,AIPC351T,Generative AI & Prompt Eng,44,31,3,10,4,77.27,OK
UGF23AI271,Kiran Tiwari,A58,CSE-AIML-A,BIO0271,AIPC351T,Generative AI & Prompt Eng,44,32,5,7,2,84.09,OK
UGF23AI272,Sneha Prakash Londhe,B58,CSE-AIML-B,BIO0272,AIPC351T,Generative AI & Prompt Eng,44,38,4,2,1,95.45,OK
UGF23AI273,Dev Sai Pawar,C58,CSE-AIML-C,BIO0273,AIPC351T,Generative AI & Prompt Eng,44,33,2,9,3,79.55,OK
UGF23AI274,Mithun Sai Waghmare,A59,CSE-AIML-A,BIO0274,AIPC351T,Generative AI & Prompt Eng,44,36,7,1,1,97.73,OK
UGF23AI275,Vishal Sai Shah,B59,CSE-AIML-B,BIO0275,AIPC351T,Generative AI & Prompt Eng,44,30,4,10,3,77.27,OK
UGF23AI276,Anika Shah,C59,CSE-AIML-C,BIO0276,AIPC351T,Generative AI & Prompt Eng,44,18,3,23,1,47.73,DETAINED
UGF23AI277,Ekta Chatterjee,A60,CSE-AIML-A,BIO0277,AIPC351T,Generative AI & Prompt Eng,44,28,3,13,2,70.45,DETAINED
UGF23AI278,Disha Sai Lokhande,B60,CSE-AIML-B,BIO0278,AIPC351T,Generative AI & Prompt Eng,44,25,4,15,0,65.91,DETAINED
UGF23AI279,Ila Devi Dange,C60,CSE-AIML-C,BIO0279,AIPC351T,Generative AI & Prompt Eng,44,32,4,8,1,81.82,OK
UGF23AI280,Kalpesh Prakash Hande,A61,CSE-AIML-A,BIO0280,AIPC351T,Generative AI & Prompt Eng,44,29,5,10,0,77.27,OK
UGF23AI281,Rohit Bala Mehta,B61,CSE-AIML-B,BIO0281,AIPC351T,Generative AI & Prompt Eng,44,32,6,6,2,86.36,OK
UGF23AI282,Onkar Nath Ambhore,C61,CSE-AIML-C,BIO0282,AIPC351T,Generative AI & Prompt Eng,44,37,4,3,3,93.18,OK
UGF23AI283,Disha Pawar,A62,CSE-AIML-A,BIO0283,AIPC351T,Generative AI & Prompt Eng,44,33,2,9,1,79.55,OK
UGF23AI284,Soham Nath Kale,B62,CSE-AIML-B,BIO0284,AIPC351T,Generative AI & Prompt Eng,44,35,4,5,2,88.64,OK
UGF23AI285,Ila Raj Ingole,C62,CSE-AIML-C,BIO0285,AIPC351T,Generative AI & Prompt Eng,44,38,4,2,1,95.45,OK
UGF23AI286,Rohit Shankar Hande,A63,CSE-AIML-A,BIO0286,AIPC351T,Generative AI & Prompt Eng,44,35,3,6,2,86.36,OK
UGF23AI287,Indira Bhatia,B63,CSE-AIML-B,BIO0287,AIPC351T,Generative AI & Prompt Eng,44,39,5,0,4,100.0,OK
UGF23AI288,Babita Lal Kulkarni,C63,CSE-AIML-C,BIO0288,AIPC351T,Generative AI & Prompt Eng,44,26,4,14,0,68.18,DETAINED
UGF23AI289,Hemant Chand More,A64,CSE-AIML-A,BIO0289,AIPC351T,Generative AI & Prompt Eng,44,39,4,1,3,97.73,OK
UGF23AI290,Tariq Shankar Pawar,B64,CSE-AIML-B,BIO0290,AIPC351T,Generative AI & Prompt Eng,44,26,4,14,1,68.18,DETAINED
UGF23AI291,Mukesh Verma,C64,CSE-AIML-C,BIO0291,AIPC351T,Generative AI & Prompt Eng,44,22,1,21,0,52.27,DETAINED
UGF23AI292,Anjali Chand Nair,A65,CSE-AIML-A,BIO0292,AIPC351T,Generative AI & Prompt Eng,44,25,3,16,1,63.64,DETAINED
UGF23AI293,Divya Lal Hande,B65,CSE-AIML-B,BIO0293,AIPC351T,Generative AI & Prompt Eng,44,26,6,12,2,72.73,DETAINED
UGF23AI294,Harsha Prasad Shah,C65,CSE-AIML-C,BIO0294,AIPC351T,Generative AI & Prompt Eng,44,28,3,13,1,70.45,DETAINED
UGF23AI295,Ekta Shankar Yadav,A66,CSE-AIML-A,BIO0295,AIPC351T,Generative AI & Prompt Eng,44,26,1,17,0,61.36,DETAINED
UGF23AI296,Manish Das Upadhyay,B66,CSE-AIML-B,BIO0296,AIPC351T,Generative AI & Prompt Eng,44,25,8,11,2,75.0,OK
UGF23AI297,Jatin Ghosh,C66,CSE-AIML-C,BIO0297,AIPC351T,Generative AI & Prompt Eng,44,34,8,2,4,95.45,OK
UGF23AI298,Nilesh Ram Kulkarni,A67,CSE-AIML-A,BIO0298,AIPC351T,Generative AI & Prompt Eng,44,22,4,18,0,59.09,DETAINED
UGF23AI299,Bhavna Raj Bhosale,B67,CSE-AIML-B,BIO0299,AIPC351T,Generative AI & Prompt Eng,44,18,3,23,1,47.73,DETAINED
UGF23AI300,Gaurav Jain,C67,CSE-AIML-C,BIO0300,AIPC351T,Generative AI & Prompt Eng,44,23,4,17,2,61.36,DETAINED
UGF23AI301,Kalpesh Mishra,A68,CSE-AIML-A,BIO0301,AIPC351T,Generative AI & Prompt Eng,44,29,2,13,1,70.45,DETAINED
UGF23AI302,Lakshmi Chand Patil,B68,CSE-AIML-B,BIO0302,AIPC351T,Generative AI & Prompt Eng,44,38,4,2,0,95.45,OK
UGF23AI303,Nikhil Rao Agarwal,C68,CSE-AIML-C,BIO0303,AIPC351T,Generative AI & Prompt Eng,44,30,4,10,1,77.27,OK
UGF23AI304,Mohit Nath Kumar,A69,CSE-AIML-A,BIO0304,AIPC351T,Generative AI & Prompt Eng,44,36,2,6,2,86.36,OK
UGF23AI305,Iqbal Raj Chopra,B69,CSE-AIML-B,BIO0305,AIPC351T,Generative AI & Prompt Eng,44,26,5,13,3,70.45,DETAINED
UGF23AI306,Esha Bala Pandey,C69,CSE-AIML-C,BIO0306,AIPC351T,Generative AI & Prompt Eng,44,39,2,3,2,93.18,OK
UGF23AI307,Abhishek Kumar Fernandes,A70,CSE-AIML-A,BIO0307,AIPC351T,Generative AI & Prompt Eng,44,0,0,44,0,0.0,DETAINED
UGF23AI308,Harsha Raj Mukherjee,B70,CSE-AIML-B,BIO0308,AIPC351T,Generative AI & Prompt Eng,44,25,6,13,2,70.45,DETAINED
UGF23AI309,Lakshmi Das Wagh,C70,CSE-AIML-C,BIO0309,AIPC351T,Generative AI & Prompt Eng,44,23,4,17,3,61.36,DETAINED
UGF23AI310,Nikhil Lokhande,A71,CSE-AIML-A,BIO0310,AIPC351T,Generative AI & Prompt Eng,44,36,6,2,3,95.45,OK
UGF23AI311,Bharat Singh,B71,CSE-AIML-B,BIO0311,AIPC351T,Generative AI & Prompt Eng,44,21,2,21,0,52.27,DETAINED
UGF23AI312,Girish Ambhore,C71,CSE-AIML-C,BIO0312,AIPC351T,Generative AI & Prompt Eng,44,24,6,14,2,68.18,DETAINED
UGF23AI313,Tariq Prakash More,A72,CSE-AIML-A,BIO0313,AIPC351T,Generative AI & Prompt Eng,44,21,3,20,2,54.55,DETAINED
UGF23AI314,Yamini Ram Patil,B72,CSE-AIML-B,BIO0314,AIPC351T,Generative AI & Prompt Eng,44,24,3,17,1,61.36,DETAINED
UGF23AI315,Om Chand Upadhyay,C72,CSE-AIML-C,BIO0315,AIPC351T,Generative AI & Prompt Eng,44,27,3,14,3,68.18,DETAINED
UGF23AI316,Manish Sai Iyer,A73,CSE-AIML-A,BIO0316,AIPC351T,Generative AI & Prompt Eng,44,25,4,15,2,65.91,DETAINED
UGF23AI317,Siddharth Nath Patel,B73,CSE-AIML-B,BIO0317,AIPC351T,Generative AI & Prompt Eng,44,0,0,44,0,0.0,DETAINED
UGF23AI318,Rohit Chand Vaghmare,C73,CSE-AIML-C,BIO0318,AIPC351T,Generative AI & Prompt Eng,44,38,5,1,3,97.73,OK
UGF23AI319,Anika Rao Bhange,A74,CSE-AIML-A,BIO0319,AIPC351T,Generative AI & Prompt Eng,44,20,5,19,0,56.82,DETAINED
UGF23AI320,Rekha Kumar Fernandes,B74,CSE-AIML-B,BIO0320,AIPC351T,Generative AI & Prompt Eng,44,37,5,2,1,95.45,OK
UGF23AI321,Yamini Londhe,C74,CSE-AIML-C,BIO0321,AIPC351T,Generative AI & Prompt Eng,44,35,2,7,3,84.09,OK
UGF23AI322,Nisha Kharat,A75,CSE-AIML-A,BIO0322,AIPC351T,Generative AI & Prompt Eng,44,40,4,0,1,100.0,OK
UGF23AI323,Kamla Kumar,B75,CSE-AIML-B,BIO0323,AIPC351T,Generative AI & Prompt Eng,44,21,4,19,0,56.82,DETAINED
UGF23AI324,Gunjan Devi Fernandes,C75,CSE-AIML-C,BIO0324,AIPC351T,Generative AI & Prompt Eng,44,37,5,2,1,95.45,OK
UGF23AI325,Gunjan Sai Pawar,A76,CSE-AIML-A,BIO0325,AIPC351T,Generative AI & Prompt Eng,44,23,6,15,0,65.91,DETAINED
UGF23AI326,Vanshika Chand Shah,B76,CSE-AIML-B,BIO0326,AIPC351T,Generative AI & Prompt Eng,44,34,4,6,0,86.36,OK
UGF23AI327,Nikhil Hivrale,C76,CSE-AIML-C,BIO0327,AIPC351T,Generative AI & Prompt Eng,44,25,2,17,3,61.36,DETAINED
UGF23AI328,Chetna Yadav,A77,CSE-AIML-A,BIO0328,AIPC351T,Generative AI & Prompt Eng,44,37,7,0,0,100.0,OK
